budget,revenue,title,cast,director,runtime,genres,release_date,release_year
38000000,153518974,Another 48 Hrs.,Eddie Murphy|Nick Nolte|Brion James|Kevin Tighe|Ed O'Ross,Walter Hill,95,Thriller|Action|Comedy|Crime|Drama,6/8/1990,1990
6000000,24078196,Lionheart,Jean-Claude Van Damme|Harrison Page|Deborah Rennard|Ashley Johnson|Brian Thompson,Sheldon Lettich,105,Action|Thriller,6/7/1990,1990
4000000,16853487,Death Warrant,Jean-Claude Van Damme|Robert Guillaume|Cynthia Gibb|Patrick Kilpatrick|Art LaFleur,Deran Sarafian,93,Action|Crime|Drama|Mystery|Thriller,9/14/1990,1990
9500000,14560247,Wild at Heart,Nicolas Cage|Laura Dern|Willem Dafoe|J.E. Freeman|Crispin Glover,David Lynch,124,Comedy|Crime|Thriller,5/1/1990,1990
26000000,61489265,Flatliners,Kiefer Sutherland|Julia Roberts|Kevin Bacon|William Baldwin|Oliver Platt,Joel Schumacher,115,Drama|Horror|Science Fiction|Thriller,8/9/1990,1990
25000000,25965144,Jacob's Ladder,Tim Robbins|Elizabeth PeÃ±a|Danny Aiello|Matt Craven|Pruitt Taylor Vince,Adrian Lyne,113,Drama|Mystery|Horror,11/2/1990,1990
11000000,8266343,Cry-Baby,Johnny Depp|Amy Locane|Polly Bergen|Susan Tyrrell|Traci Lords,John Waters,85,Music|Comedy,4/5/1990,1990
10000000,16153593,Mo' Better Blues,Denzel Washington|Spike Lee|Wesley Snipes|Giancarlo Esposito|John Turturro,Spike Lee,129,Drama|Romance,8/3/1990,1990
7000000,9229401,Dark Angel,Dolph Lundgren|Brian Benben|Betsy Brantley|Matthias Hues|Jay Bilas,Craig R. Baxley,91,Action|Thriller|Science Fiction|Crime|Horror,1/26/1990,1990
47000000,103738726,Dick Tracy,Warren Beatty|Al Pacino|Madonna|Charlie Korsmo|Glenne Headly,Warren Beatty,103,Adventure|Action|Comedy|Thriller|Crime,6/15/1990,1990
16000000,48878502,Darkman,Liam Neeson|Frances McDormand|Colin Friels|Larry Drake|Nelson Mashita,Sam Raimi,96,Action|Science Fiction|Crime,8/24/1990,1990
4200000,5835247,Night of the Living Dead,Patricia Tallman|Tony Todd|Tom Towles|McKee Anderson|Bill Moseley,Tom Savini,88,Horror,10/19/1990,1990
47000000,15691192,The Bonfire of the Vanities,Tom Hanks|Bruce Willis|Melanie Griffith|Kim Cattrall|Saul Rubinek,Brian De Palma,125,Comedy|Drama,12/21/1990,1990
12000000,46044400,Marked for Death,Steven Seagal|Basil Wallace|Keith David|Tom Wright|Joanna Pacula,Dwight H. Little,94,Action|Thriller,10/5/1990,1990
15000000,201957688,Kindergarten Cop,Arnold Schwarzenegger|Penelope Ann Miller|Pamela Reed|Linda Hunt|Richard Tyson,Ivan Reitman,111,Comedy,12/21/1990,1990
1000000,2554476,King of New York,Christopher Walken|David Caruso|Laurence Fishburne|Victor Argo|Wesley Snipes,Abel Ferrara,103,Thriller|Crime,7/18/1990,1990
10500000,11582891,Graveyard Shift,David Andrews|Kelly Wolf|Stephen Macht|Robert Alan Beuth|Andrew Divoff,Ralph S. Singleton,89,Drama|Horror,10/26/1990,1990
25000000,2075084,The Sheltering Sky,Debra Winger|John Malkovich|Campbell Scott|Jill Bennett|Timothy Spall,Bernardo Bertolucci,138,Adventure|Drama|Romance,10/24/1990,1990
1500000,5728953,Hardware,Dylan McDermott|Stacey Travis|William Hootkins|Carl McCoy|Iggy Pop,Richard Stanley,93,Horror|Science Fiction|Thriller,9/14/1990,1990
3,16,Tales from the Darkside: The Movie,Rae Dawn Chong|Christian Slater|Deborah Harry|Steve Buscemi|David Johansen,John Harrison,93,Fantasy|Horror|Comedy,5/3/1990,1990
10000000,47410000,Hard to Kill,Steven Seagal|Kelly LeBrock|William Sadler|Frederick Coffin|Bonnie Burroughs,Bruce Malmuth,96,Action|Thriller,2/9/1990,1990
37931000,27931461,The Rescuers Down Under,Bob Newhart|Eva Gabor|John Candy|Tristan Rogers|Adam Ryen,Hendel Butoy|Mike Gabriel,77,Adventure|Animation|Crime|Family|Fantasy,11/16/1990,1990
2500000,205068,Frankenhooker,Patty Mullen|James Lorinz|Joanne Ritchie|J.J. Clark|Helmar Augustus Cooper,Frank Henenlotter,85,Comedy|Horror|Science Fiction,6/1/1990,1990
11000000,8862354,Nightbreed,Craig Sheffer|Anne Bobby|David Cronenberg|Charles Haid|Hugh Quarshie,Clive Barker,102,Action|Drama|Fantasy|Horror,2/16/1990,1990
19000000,10000000,The Two Jakes,Jack Nicholson|Harvey Keitel|Meg Tilly|Madeleine Stowe|RubÃ©n Blades,Jack Nicholson,138,Crime|Drama|Mystery,8/10/1990,1990
49000000,20423389,The Adventures of Ford Fairlane,Andrew Dice Clay|Wayne Newton|Priscilla Presley|Morris Day|Lauren Holly,Renny Harlin,104,Action|Comedy|Thriller|Crime|Mystery,7/11/1990,1990
20000000,15379253,Mr. Destiny,Jim Belushi|Michael Caine|Linda Hamilton|Jon Lovitz|Rene Russo,James Orr,110,Fantasy|Comedy|Science Fiction|Romance,10/12/1990,1990
22000000,39071603,Postcards from the Edge,Meryl Streep|Shirley MacLaine|Dennis Quaid|Gene Hackman|Richard Dreyfuss,Mike Nichols,101,Comedy|Drama,9/12/1990,1990
500000,3779620,Paris is Burning,Dorian Corey|Pepper LaBeija|Willi Ninja|Octavia St. Laurent|Anji Xtravaganza,Jennie Livingston,71,Documentary,3/13/1990,1990
18000000,476684675,Home Alone,Macaulay Culkin|Joe Pesci|Daniel Stern|John Heard|Catherine O'Hara,Chris Columbus,103,Comedy|Family,11/9/1990,1990
31000000,35419397,Mermaids,Cher|Winona Ryder|Christina Ricci|Bob Hoskins|Michael Schoeffling,Richard Benjamin,110,Comedy|Drama|Romance,12/14/1990,1990
2500000,26386000,House Party,Christopher Reid|Martin Lawrence|Christopher Martin|Robin Harris|Tisha Campbell-Martin,Reginald Hudlin,100,Comedy|Drama,3/9/1990,1990
4000000,215880014,One Hundred and One Dalmatians,Rod Taylor|J. Pat O'Malley|Betty Lou Gerson|Martha Wentworth|Ben Wright,Clyde Geronimi|Hamilton Luske|Wolfgang Reitherman,79,Adventure|Animation|Comedy|Family,1/25/1961,1961
2500000,9500000,Breakfast at Tiffany's,Audrey Hepburn|George Peppard|Patricia Neal|Buddy Ebsen|Martin Balsam,Blake Edwards,110,Comedy|Drama|Romance,10/5/1961,1961
6000000,43656822,West Side Story,Natalie Wood|Richard Beymer|Russ Tamblyn|Rita Moreno|George Chakiris,Jerome Robbins|Robert Wise,152,Music|Crime|Drama,10/18/1961,1961
6000000,28900000,The Guns of Navarone,Gregory Peck|David Niven|Anthony Quinn|Stanley Baker|Anthony Quayle,J. Lee Thompson|Alexander Mackendrick,158,Action|Adventure|Drama|War,4/27/1961,1961
3000000,10000000,Judgment at Nuremberg,Spencer Tracy|Burt Lancaster|Richard Widmark|Marlene Dietrich|Maximilian Schell,Stanley Kramer,186,Drama|History,12/1/1961,1961
5037000,14483352,King of Kings,Jeffrey Hunter|SiobhÃ¡n McKenna|Hurd Hatfield|Viveca Lindfors|Robert Ryan,Nicholas Ray,168,Drama,10/11/1961,1961
200000,2000000,The Pit and the Pendulum,Vincent Price|John Kerr|Barbara Steele|Luana Anders|Antony Carbone,Roger Corman,80,Horror,8/12/1961,1961
6000000,4300000,One-Eyed Jacks,Marlon Brando|Karl Malden|Katy Jurado|Pina Pellicer|Ben Johnson,Marlon Brando,141,Western|Action,3/30/1961,1961
3000000,4000000,"One, Two, Three",James Cagney|Liselotte Pulver|Horst Buchholz|Pamela Tiffin|Howard St. John,Billy Wilder,115,Comedy|Family,12/15/1961,1961
2900000,5000000,Pocketful of Miracles,Glenn Ford|Bette Davis|Hope Lange|Arthur O'Connell|Peter Falk,Frank Capra,136,Comedy|Drama,12/18/1961,1961
806948,32000000,Psycho,Anthony Perkins|Vera Miles|John Gavin|Janet Leigh|Martin Balsam,Alfred Hitchcock,109,Drama|Horror|Thriller,8/14/1960,1960
2000000,4905000,The Magnificent Seven,Yul Brynner|Eli Wallach|Steve McQueen|Charles Bronson|Robert Vaughn,John Sturges,128,Action|Adventure|Western,10/23/1960,1960
12000000,60000000,Spartacus,Kirk Douglas|Laurence Olivier|Jean Simmons|Charles Laughton|Peter Ustinov,Stanley Kubrick,197,Action|Drama|History,10/6/1960,1960
3000000,25000000,The Apartment,Jack Lemmon|Shirley MacLaine|Fred MacMurray|Ray Walston|Jack Kruschen,Billy Wilder,125,Comedy|Drama|Romance,6/15/1960,1960
3000000,7100000,Cinderfella,Jerry Lewis|Ed Wynn|Judith Anderson|Henry Silva|Robert Hutton,Frank Tashlin,91,Comedy|Romance,12/18/1960,1960
1300000,28262574,Taxi Driver,Robert De Niro|Cybill Shepherd|Harvey Keitel|Jodie Foster|Peter Boyle,Martin Scorsese,113,Crime|Drama,2/8/1976,1976
1100000,117235147,Rocky,Sylvester Stallone|Talia Shire|Burt Young|Carl Weathers|Burgess Meredith,John G. Avildsen,119,Drama,11/21/1976,1976
1800000,33800000,Carrie,Sissy Spacek|Piper Laurie|Amy Irving|William Katt|Betty Buckley,Brian De Palma,98,Horror|Thriller,11/3/1976,1976
2800000,60922980,The Omen,Gregory Peck|Lee Remick|David Warner|Billie Whitelaw|Harvey Stephens,Richard Donner,111,Horror|Thriller,6/6/1976,1976
9000000,25000000,Logan's Run,Michael York|Richard Jordan|Jenny Agutter|Roscoe Lee Browne|Farrah Fawcett,Michael Anderson,120,Adventure|Action|Romance|Science Fiction,6/23/1976,1976
24000000,52614445,King Kong,Jeff Bridges|Jessica Lange|Charles Grodin|John Randolph|Rene Auberjonois,John Guillermin,134,Action|Adventure|Drama|Horror|Science Fiction,9/8/1976,1976
8500000,70600000,All the President's Men,Robert Redford|Dustin Hoffman|Jack Warden|Martin Balsam|Hal Holbrook,Alan J. Pakula,138,Drama|History|Mystery|Thriller,4/4/1976,1976
9000000,46236000,The Enforcer,Clint Eastwood|Tyne Daly|Harry Guardino|Bradford Dillman|John Mitchum,James Fargo,96,Action|Crime|Thriller,12/21/1976,1976
2000000,7900000,Family Plot,Barbara Harris|Bruce Dern|Karen Black|William Devane|Ed Lauter,Alfred Hitchcock,121,Comedy|Crime|Thriller,4/9/1976,1976
3700000,31800000,The Outlaw Josey Wales,Clint Eastwood|Chief Dan George|Sondra Locke|Bill McKinney|John Vernon,Clint Eastwood,135,Drama|Western,6/30/1976,1976
6500000,21709020,Marathon Man,Dustin Hoffman|Laurence Olivier|Roy Scheider|William Devane|Marthe Keller,John Schlesinger,125,Thriller,10/5/1976,1976
3800000,23689877,Network,Faye Dunaway|William Holden|Peter Finch|Robert Duvall|Wesley Addy,Sidney Lumet,121,Drama,11/1/1976,1976
6000000,33833201,The Pink Panther Strikes Again,Peter Sellers|Herbert Lom|Lesley-Anne Down|Burt Kwouk|Colin Blakely,Blake Edwards,103,Comedy|Mystery,12/15/1976,1976
6000000,161000000,A Star Is Born,Barbra Streisand|Kris Kristofferson|Gary Busey|Oliver Clark|Venetta Fields,Frank Pierson,139,Drama|Music|Romance,12/16/1976,1976
35000000,35323292,The Bad News Bears,Walter Matthau|Tatum O'Neal|Christopher Daniel Barnes|Ben Piazza|Vic Morrow,Michael Ritchie,102,Comedy|Family,4/7/1976,1976
14600000,70906973,Groundhog Day,Bill Murray|Andie MacDowell|Chris Elliott|Stephen Tobolowsky|Brian Doyle-Murray,Harold Ramis,101,Romance|Fantasy|Drama|Comedy,2/11/1993,1993
18000000,75634409,The Nightmare Before Christmas,Danny Elfman|Chris Sarandon|Catherine O'Hara|William Hickey|Glenn Shadix,Henry Selick,76,Fantasy|Animation|Family,10/9/1993,1993
22000000,321265768,Schindler's List,Liam Neeson|Ben Kingsley|Ralph Fiennes|Caroline Goodall|Jonathan Sagall,Steven Spielberg,195,Drama|History|War,11/29/1993,1993
63000000,920100000,Jurassic Park,Sam Neill|Laura Dern|Jeff Goldblum|Richard Attenborough|Bob Peck,Steven Spielberg,127,Adventure|Science Fiction,6/11/1993,1993
57000000,159055768,Demolition Man,Sylvester Stallone|Wesley Snipes|Sandra Bullock|Nigel Hawthorne|Benjamin Bratt,Marco Brambilla,115,Action|Adventure|Comedy|Science Fiction,10/8/1993,1993
25000000,441286195,Mrs. Doubtfire,Robin Williams|Sally Field|Pierce Brosnan|Harvey Fierstein|Polly Holliday,Chris Columbus,125,Comedy|Drama|Family,11/24/1993,1993
44000000,368875760,The Fugitive,Harrison Ford|Tommy Lee Jones|Sela Ward|Julianne Moore|Joe Pantoliano,Andrew Davis,130,Adventure|Action|Thriller|Crime|Mystery,8/6/1993,1993
40000000,176997168,In the Line of Fire,Clint Eastwood|Rene Russo|John Malkovich|Dylan McDermott|Gary Cole,Wolfgang Petersen,128,Action|Drama|Thriller|Crime|Mystery,7/8/1993,1993
26000000,206678440,Philadelphia,Tom Hanks|Denzel Washington|Jason Robards|Mary Steenburgen|Antonio Banderas,Jonathan Demme,125,Drama|Mystery,12/22/1993,1993
6900000,7993039,Dazed and Confused,Jason London|Rory Cochrane|Wiley Wiggins|Sasha Jenson|Michelle Burke,Richard Linklater,102,Comedy|Drama,9/24/1993,1993
85000000,137298489,Last Action Hero,Arnold Schwarzenegger|F. Murray Abraham|Art Carney|Charles Dance|Frank McRae,John McTiernan,130,Adventure|Fantasy|Action|Comedy|Family,6/17/1993,1993
30000000,135130999,A Perfect World,Kevin Costner|Clint Eastwood|Laura Dern|T.J. Lowther|Bradley Whitford,Clint Eastwood,138,Crime|Drama|Thriller,11/24/1993,1993
20000000,35739755,Robin Hood: Men in Tights,Cary Elwes|Dom DeLuise|Roger Rees|Dave Chappelle|Eric Allan Kramer,Mel Brooks,104,Comedy,7/28/1993,1993
70000000,255000211,Cliffhanger,Sylvester Stallone|John Lithgow|Michael Rooker|Janine Turner|Rex Linn,Renny Harlin,112,Action|Adventure|Thriller,5/28/1993,1993
40000000,116300000,Sliver,Sharon Stone|William Baldwin|Tom Berenger|Polly Walker|Colleen Camp,Phillip Noyce,108,Drama|Thriller,5/21/1993,1993
21,42,Teenage Mutant Ninja Turtles III,Paige Turco|Stuart Wilson|Sab Shimono|Vivian Wu|Mark Caso,Stuart Gillard,96,Action|Adventure|Comedy|Family|Fantasy,3/17/1993,1993
14000000,154864401,Cool Runnings,Leon Robinson|Doug E. Doug|Rawle D. Lewis|Malik Yoba|John Candy,Jon Turteltaub,98,Comedy,9/30/1993,1993
21000000,227799884,Sleepless in Seattle,Tom Hanks|Meg Ryan|Bill Pullman|Ross Malinger|Rosie O'Donnell,Nora Ephron,105,Comedy|Drama|Romance,6/24/1993,1993
25000000,56505065,Tombstone,Kurt Russell|Val Kilmer|Sam Elliott|Bill Paxton|Stephen Lang,George P. Cosmatos,130,Action|Adventure|Drama|History|Western,12/25/1993,1993
30000000,11146270,For Love or Money,Michael J. Fox|Gabrielle Anwar|Anthony Higgins|Fyvush Finkel|Sandra Reaves-Phillips,Barry Sonnenfeld,94,Comedy|Romance,10/1/1993,1993
30000000,36516012,Carlito's Way,Al Pacino|Sean Penn|Penelope Ann Miller|John Leguizamo|Ingrid Rogers,Brian De Palma,144,Action|Crime|Drama|Thriller,11/10/1993,1993
25000000,133752825,Hot Shots! Part Deux,Charlie Sheen|Lloyd Bridges|Valeria Golino|Richard Crenna|Rowan Atkinson,Jim Abrahams,86,Action|Comedy|War,5/21/1993,1993
12500000,12281551,True Romance,Christian Slater|Patricia Arquette|Michael Rapaport|Bronson Pinchot|Gary Oldman,Tony Scott,120,Action|Thriller|Crime|Romance,9/9/1993,1993
42000000,20844907,Super Mario Bros.,Bob Hoskins|John Leguizamo|Dennis Hopper|Samantha Mathis|Fisher Stevens,Annabel Jankel|Rocky Morton,104,Adventure|Comedy|Family|Fantasy,5/27/1993,1993
38000000,57319029,Sister Act 2: Back in the Habit,Whoopi Goldberg|Kathy Najimy|James Coburn|Barnard Hughes|Mary Wickes,Bill Duke,107,Music|Comedy,12/9/1993,1993
45000000,195268056,The Pelican Brief,Julia Roberts|Denzel Washington|Sam Shepard|William Atherton|John Lithgow,Alan J. Pakula,141,Action|Mystery|Thriller,12/16/1993,1993
30000000,53898845,The Three Musketeers,Charlie Sheen|Kiefer Sutherland|Chris O'Donnell|Oliver Platt|Tim Curry,Stephen Herek,105,Action|Adventure|Comedy,11/11/1993,1993
22000000,10696210,RoboCop 3,Robert John Burke|Nancy Allen|Mario Machado|Jodi Long|John Posey,Fred Dekker,104,Action|Adventure|Crime|Science Fiction|Thriller,11/5/1993,1993
11000000,30000000,What's Eating Gilbert Grape,Johnny Depp|Leonardo DiCaprio|Juliette Lewis|Darlene Cates|Mary Steenburgen,Lasse HallstrÃ¶m,118,Romance|Drama,12/17/1993,1993
35000000,117270765,Dennis the Menace,Walter Matthau|Mason Gamble|Joan Plowright|Christopher Lloyd|Lea Thompson,Nick Castle,94,Family|Comedy,6/23/1993,1993
9000000,2395231,Kalifornia,Brad Pitt|David Duchovny|Juliette Lewis|Michelle Forbes|Kathy Larson,Dominic Sena,117,Thriller|Crime,9/1/1993,1993
22000000,17287898,A Bronx Tale,Robert De Niro|Chazz Palminteri|Lillo Brancato|Francis Capra|Taral Hicks,Robert De Niro,121,Drama|Crime,9/14/1993,1993
13500000,11285588,Manhattan Murder Mystery,Woody Allen|Diane Keaton|Jerry Adler|Alan Alda|Anjelica Huston,Woody Allen,104,Comedy|Crime|Mystery|Thriller,8/18/1993,1993
25000000,40903593,Falling Down,Michael Douglas|Robert Duvall|Barbara Hershey|Rachel Ticotin|Frederic Forrest,Joel Schumacher,113,Crime|Drama|Thriller,2/26/1993,1993
42000000,270248367,The Firm,Tom Cruise|Jeanne Tripplehorn|Gene Hackman|Holly Hunter|Ed Harris,Sydney Pollack,154,Drama|Mystery|Thriller,6/30/1993,1993
15000000,10611160,The Dark Half,Timothy Hutton|Amy Madigan|Michael Rooker|Julie Harris|Robert Joy,George A. Romero,122,Mystery|Horror,4/23/1993,1993
28000000,39514713,Hocus Pocus,Bette Midler|Sarah Jessica Parker|Kathy Najimy|Omri Katz|Thora Birch,Kenny Ortega,96,Comedy|Family|Fantasy,7/16/1993,1993
13000000,65796862,In the Name of the Father,Daniel Day-Lewis|Emma Thompson|Pete Postlethwaite|John Lynch|Beatie Edney,Jim Sheridan,133,Drama,12/12/1993,1993
13000000,428868,Body Snatchers,Gabrielle Anwar|Terry Kinney|Billy Wirth|Christine Elise|Forest Whitaker,Abel Ferrara,87,Horror|Science Fiction|Thriller,6/9/1993,1993
20000000,153698625,Free Willy,Jason James Richter|Lori Petty|August Schellenberg|Michael Madsen|Jayne Atkinson,Simon Wincer,112,Family|Adventure,7/16/1993,1993
7000000,116700000,The Piano,Holly Hunter|Harvey Keitel|Sam Neill|Anna Paquin|Cliff Curtis,Jane Campion,121,Romance|Drama,5/19/1993,1993
35000000,18635620,Geronimo: An American Legend,Jason Patric|Wes Studi|Gene Hackman|Robert Duvall|Matt Damon,Walter Hill,115,Action|Drama|Western,12/10/1993,1993
17000000,44456478,The Good Son,Macaulay Culkin|Elijah Wood|Wendy Crewson|David Morse|Daniel Hugh Kelly,Joseph Ruben,87,Drama|Horror|Thriller,9/24/1993,1993
18000000,74189677,Hard Target,Jean-Claude Van Damme|Arnold Vosloo|Lance Henriksen|Yancy Butler|Sven-Ole Thorsen,John Woo,97,Action|Adventure|Crime|Thriller,8/20/1993,1993
11500000,23237911,The Remains of the Day,Anthony Hopkins|Emma Thompson|James Fox|Christopher Reeve|Hugh Grant,James Ivory,134,Drama|Romance,11/5/1993,1993
6000000,5617391,Batman: Mask of the Phantasm,"Kevin Conroy|Dana Delany|Efrem Zimbalist, Jr.|Mark Hamill|Hart Bochner",Bruce Timm|Eric Radomski,76,Animation|Action|Adventure|Family,12/25/1993,1993
34000000,32255440,The Age of Innocence,Daniel Day-Lewis|Michelle Pfeiffer|Winona Ryder|Alexis Smith|Geraldine Chaplin,Martin Scorsese,139,Drama|Romance,9/17/1993,1993
32000000,36733909,Alive,Ethan Hawke|Vincent Spano|Bruce Ramsay|David Kriegel|Josh Hamilton,Frank Marshall,120,Action|Adventure|Drama|Thriller,1/15/1993,1993
3000000,15,Jason Goes to Hell: The Final Friday,Kane Hodder|John D. LeMay|Kari Keegan|Steven Williams|Steven Culp,Adam Marcus,87,Horror|Thriller,8/13/1993,1993
8,27,National Lampoon's Loaded Weapon 1,Emilio Estevez|Samuel L. Jackson|Jon Lovitz|Tim Curry|Kathy Ireland,Gene Quintano,84,Comedy,2/4/1993,1993
12000000,22750363,Rudy,Sean Astin|Jon Favreau|Ned Beatty|Greta Lind|Scott Benjaminson,David Anspaugh,114,Drama,9/17/1993,1993
15000000,118243066,Beethoven's 2nd,Charles Grodin|Bonnie Hunt|Nicholle Tom|Christopher Castile|Sarah Rose Karr,Rod Daniel,89,Family|Comedy,12/14/1993,1993
20000000,11585483,So I Married an Axe Murderer,Mike Myers|Nancy Travis|Anthony LaPaglia|Amanda Plummer|Brenda Fricker,Thomas Schlamme,93,Comedy|Crime|Romance,7/30/1993,1993
25000000,6,The House of the Spirits,Meryl Streep|Glenn Close|Jeremy Irons|Winona Ryder|Antonio Banderas,Bille August,140,Romance|Drama,10/19/1993,1993
38000000,266614059,Indecent Proposal,Robert Redford|Demi Moore|Woody Harrelson|Seymour Cassel|Oliver Platt,Adrian Lyne,117,Drama,4/7/1993,1993
3500000,27900000,Menace II Society,Tyrin Turner|Larenz Tate|Glenn Plummer|Jada Pinkett Smith|Samuel L. Jackson,Albert Hughes|Allen Hughes,97,Drama|Action|Crime,5/26/1993,1993
30000000,13273595,Body of Evidence,Madonna|Willem Dafoe|Julianne Moore|Anne Archer|JÃ¼rgen Prochnow,Uli Edel,99,Drama|Thriller|Romance,1/15/1993,1993
8000000,2000000,Red Rock West,Nicolas Cage|Dennis Hopper|Lara Flynn Boyle|J. T. Walsh|Timothy Carhart,John Dahl,98,Crime|Drama|Thriller,6/16/1993,1993
900000,8556940,Leprechaun,Warwick Davis|Jennifer Aniston|Ken Olandt|Mark Holton|Robert Hy Gorman,Mark Jones,92,Comedy|Horror|Thriller,1/8/1993,1993
25000000,2438031,Son of the Pink Panther,Roberto Benigni|Herbert Lom|Claudia Cardinale|Shabana Azmi|Debrah Farentino,Blake Edwards,93,Comedy|Foreign,1/1/1993,1993
35000000,4858139,Little Buddha,Keanu Reeves|Bridget Fonda|Chris Isaak|Ruocheng Ying|Alex Wiesendanger,Bernardo Bertolucci,140,Drama|History,12/1/1993,1993
1500000,418961,Killing Zoe,Eric Stoltz|Julie Delpy|Jean-Hugues Anglade|Tai Thai|Bruce Ramsay,Roger Avary,96,Action|Crime|Drama|Thriller,10/1/1993,1993
14000000,27515786,Poetic Justice,Janet Jackson|Tupac Shakur|Regina King|Joe Torry|Tyra Ferrell,John Singleton,109,Drama|Romance,7/23/1993,1993
900000,6980986,Children of the Corn II: The Final Sacrifice,Terence Knox|Paul Scherrer|Ryan Bollman|Christie Clark|Rosalind Allen,David Price,92,Horror|Mystery,1/29/1993,1993
11000000,32861136,The Joy Luck Club,Ming-Na Wen|Lauren Tom|Tamlyn Tomita|Rosalind Chao|Kiá»u Chinh,Wayne Wang,139,Drama,9/8/1993,1993
6000000,13609396,The Crush,Cary Elwes|Alicia Silverstone|Jennifer Rubin|Kurtwood Smith|Amber Benson,Alan Shapiro,89,Drama|Thriller,4/2/1993,1993
19885552,19724334,Fire in the Sky,D. B. Sweeney|Robert Patrick|Craig Sheffer|Peter Berg|Henry Thomas,Robert Lieberman,109,Drama|Horror|Thriller|Mystery,3/12/1993,1993
6000000,3283371,Only the Strong,Mark Dacascos|Geoffrey Lewis|Stacey Travis|Paco Christian Prieto|Todd Susman,Sheldon Lettich,99,Action,8/27/1993,1993
6000000,12974636,Man's Best Friend,Ally Sheedy|Lance Henriksen|Robert Costanzo|Fredric Lehne|John Cassini,John Lafia,97,Horror|Science Fiction|Thriller,11/19/1993,1993
